movieId,title,genres,tags
8727,"Day of the Locust, The (1975)",Drama,"Day, Locust, Emotional, Serious, Thought-Provoking"
8730,To End All Wars (2001),Action|Drama|War,"End, All, Wars, Fast-Paced, Exciting"
8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance,"Woman, Is, Femme, Est, Une, Funny"
8743,Biggles (1986),Adventure|Fantasy|Sci-Fi,"Biggles, Epic, Action-Packed, Exciting, Magical"
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",Comedy,"Yesterday, Today, Tomorrow, Ieri, Oggi, Funny"
8753,Unprecedented: The 2000 Presidential Election (2002),Documentary,"Unprecedented, 2000, Presidential, Election, Informative"
8754,"Prime of Miss Jean Brodie, The (1969)",Drama,"Prime, Miss, Jean, Brodie, Emotional"
8755,My Voyage to Italy (Il mio viaggio in Italia) (1999),Documentary,"My, Voyage, Italy, Il, Mio, Informative"
8765,This Gun for Hire (1942),Crime|Film-Noir|Thriller,"This, Gun, Hire, Suspense, Noir"
8771,Sherlock Holmes: Terror by Night (1946),Crime|Mystery|Thriller,"Sherlock, Holmes, Terror, Night, Suspense"
8772,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller,"Spy, Who, Came, Cold, Emotional"
8773,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller,"Sherlock, Holmes, Secret, Weapon, Suspense"
8774,Sherlock Holmes: The Woman in Green (1945),Mystery,"Sherlock, Holmes, Woman, Green, Intriguing"
8778,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery,"Sherlock, Holmes, Dressed, Kill, Thriller"
8781,"Manchurian Candidate, The (2004)",Thriller,"Manchurian, Candidate, Suspenseful, Tense, Edge-of-Seat"
8782,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi,"Thunderbirds, Fast-Paced, Exciting, Adrenaline, Epic"
8783,"Village, The (2004)",Drama|Mystery|Thriller,"Village, Emotional, Serious, Thought-Provoking, Intriguing"
8784,Garden State (2004),Comedy|Drama|Romance,"Garden, State, Funny, Lighthearted, Satire"
8795,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War,"Musa, Warrior, Fast-Paced, Exciting, Adrenaline"
8796,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical,"Thing, Happened, Way, Forum, Funny"
8798,Collateral (2004),Action|Crime|Drama|Thriller,"Collateral, Fast-Paced, Exciting, Adrenaline, Suspense"
8799,Little Black Book (2004),Comedy|Romance,"Little, Black, Book, Funny, Lighthearted"
8800,Code 46 (2003),Romance|Sci-Fi,"Code, 46, Romantic, Heartwarming, Love Story"
8804,"Story of Women (Affaire de femmes, Une) (1988)",Drama,"Story, Women, Affaire, De, Femmes, Emotional"
8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy,"Harold, Kumar, Go, White, Castle, Epic"
8808,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance,"Princess, Diaries, 2, Royal, Engagement, Funny"
8809,Danny Deckchair (2003),Comedy|Romance,"Danny, Deckchair, Funny, Lighthearted, Satire"
8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,"Avp, Alien, Vs, Predator, Fast-Paced"
8813,We Don't Live Here Anymore (2004),Drama,"We, Don, T, Live, Here, Emotional"
8814,Without a Paddle (2004),Comedy,"Without, Paddle, Funny, Lighthearted, Satire"
8815,Exorcist: The Beginning (2004),Horror|Thriller,"Exorcist, Beginning, Scary, Dark, Supernatural"
8827,"Bill Cosby, Himself (1983)",Comedy|Documentary,"Bill, Cosby, Himself, Funny, Lighthearted"
8830,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller,"Anacondas, Hunt, Blood, Orchid, Epic"
8831,Suspect Zero (2004),Crime|Thriller,"Suspect, Zero, Suspense, Noir, Suspenseful"
8832,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama,"Warriors, Heaven, Earth, Tian, Di, Fast-Paced"
8833,Vanity Fair (2004),Drama|Romance,"Vanity, Fair, Emotional, Serious, Thought-Provoking"
8835,Paparazzi (2004),Drama|Thriller,"Paparazzi, Emotional, Serious, Thought-Provoking, Suspenseful"
8836,Wicker Park (2004),Drama|Romance|Thriller,"Wicker, Park, Emotional, Serious, Thought-Provoking"
8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance,"Alice, Doesn, T, Live, Here, Emotional"
8840,Who's That Knocking at My Door? (1967),Drama,"Who, S, That, Knocking, My, Emotional"
8844,Camera Buff (Amator) (1979),Drama,"Camera, Buff, Amator, Emotional, Serious"
8848,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama,"Vitelloni, I, K, Young, Passionate, Emotional"
8860,Cellular (2004),Action|Crime|Drama|Mystery|Thriller,"Cellular, Fast-Paced, Exciting, Adrenaline, Suspense"
8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller,"Resident, Evil, Apocalypse, Fast-Paced, Exciting"
8864,Mr. 3000 (2004),Comedy|Drama,"Mr, 3000, Funny, Lighthearted, Satire"
8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi,"Sky, Captain, World, Tomorrow, Fast-Paced"
8866,Wimbledon (2004),Comedy|Romance,"Wimbledon, Funny, Lighthearted, Satire, Romantic"
8869,First Daughter (2004),Comedy|Romance,"First, Daughter, Funny, Lighthearted, Satire"
8870,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller,"Forgotten, Emotional, Serious, Thought-Provoking, Intriguing"
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama,"Motorcycle, Diaries, Diarios, De, Motocicleta, Epic"
8874,Shaun of the Dead (2004),Comedy|Horror,"Shaun, Dead, Funny, Lighthearted, Satire"
8875,"Come Back, Little Sheba (1952)",Drama,"Come, Back, Little, Sheba, Emotional"
8879,Murder on the Orient Express (1974),Crime|Mystery|Thriller,"Murder, Orient, Express, Suspense, Noir"
8880,Mask (1985),Drama,"Mask, Emotional, Serious, Thought-Provoking"
8894,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller,"Orca, Killer, Whale, Fast-Paced, Exciting"
8905,1492: Conquest of Paradise (1992),Adventure|Drama,"1492, Conquest, Paradise, Epic, Action-Packed"
8906,Cannibal Holocaust (1980),Horror,"Cannibal, Holocaust, Scary, Dark, Supernatural"
8907,Shark Tale (2004),Animation|Children|Comedy,"Shark, Tale, Family-Friendly, Colorful, Fun"
8908,Ladder 49 (2004),Action|Drama|Thriller,"Ladder, 49, Fast-Paced, Exciting, Adrenaline"
8910,I Heart Huckabees (2004),Comedy,"I, Heart, Huckabees, Funny, Lighthearted"
8911,Raise Your Voice (2004),Romance,"Raise, Your, Voice, Romantic, Heartwarming"
8912,Taxi (2004),Action|Comedy,"Taxi, Fast-Paced, Exciting, Adrenaline, Funny"
8914,Primer (2004),Drama|Sci-Fi,"Primer, Emotional, Serious, Thought-Provoking, Futuristic"
8915,Stage Beauty (2004),Drama,"Stage, Beauty, Emotional, Serious, Thought-Provoking"
8916,Shall We Dance? (2004),Comedy|Romance,"Shall, We, Dance, Funny, Lighthearted"
8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy,"Team, America, World, Police, Fast-Paced"
8918,Eulogy (2004),Comedy|Crime|Drama,"Eulogy, Funny, Lighthearted, Satire, Thriller"
8919,P.S. (2004),Comedy|Drama|Fantasy|Romance,"P, S, Funny, Lighthearted, Satire"
8920,"Country Girl, The (1954)",Drama,"Country, Girl, Emotional, Serious, Thought-Provoking"
8921,"Rose Tattoo, The (1955)",Drama|Romance,"Rose, Tattoo, Emotional, Serious, Thought-Provoking"
8928,"Fearless Vampire Killers, The (1967)",Comedy|Horror,"Fearless, Vampire, Killers, Funny, Lighthearted"
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama,"Decline, American, Empire, Déclin, De, Funny"
8934,Bebe's Kids (1992),Animation|Children|Comedy,"Bebe, S, Kids, Family-Friendly, Colorful"
8937,Friday Night Lights (2004),Action|Drama,"Friday, Night, Lights, Fast-Paced, Exciting"
8938,Tarnation (2003),Documentary,"Tarnation, Informative, Real-Life, Educational"
8939,"Final Cut, The (2004)",Sci-Fi|Thriller,"Final, Cut, Futuristic, Technological, Speculative"
8943,Being Julia (2004),Comedy|Drama,"Being, Julia, Funny, Lighthearted, Satire"
8946,Surviving Christmas (2004),Comedy,"Surviving, Christmas, Funny, Lighthearted, Satire"
8947,"Grudge, The (2004)",Horror|Mystery|Thriller,"Grudge, Scary, Dark, Supernatural, Intriguing"
8948,Alfie (2004),Comedy|Drama|Romance,"Alfie, Funny, Lighthearted, Satire, Emotional"
8949,Sideways (2004),Comedy|Drama|Romance,"Sideways, Funny, Lighthearted, Satire, Emotional"
8950,The Machinist (2004),Drama|Mystery|Thriller,"Machinist, Emotional, Serious, Thought-Provoking, Intriguing"
8951,Vera Drake (2004),Drama,"Vera, Drake, Emotional, Serious, Thought-Provoking"
8952,Falling Angels (2003),Drama,"Falling, Angels, Emotional, Serious, Thought-Provoking"
8954,Lightning in a Bottle (2004),Documentary,"Lightning, Bottle, Informative, Real-Life, Educational"
8955,Undertow (2004),Crime|Drama|Thriller,"Undertow, Suspense, Noir, Emotional, Serious"
8957,Saw (2004),Horror|Mystery|Thriller,"Saw, Scary, Dark, Supernatural, Intriguing"
8958,Ray (2004),Drama,"Ray, Emotional, Serious, Thought-Provoking"
8959,Birth (2004),Drama|Mystery,"Birth, Emotional, Serious, Thought-Provoking, Intriguing"
8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,"Incredibles, Fast-Paced, Exciting, Adrenaline, Epic"
8964,Callas Forever (2002),Drama,"Callas, Forever, Emotional, Serious, Thought-Provoking"
8965,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX,"Polar, Express, Epic, Action-Packed, Exciting"
8966,Kinsey (2004),Drama,"Kinsey, Emotional, Serious, Thought-Provoking"
8967,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror,"Seed, Chucky, Child, S, Play, Funny"
8968,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller,"After, Sunset, Fast-Paced, Exciting, Adrenaline"
8969,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance,"Bridget, Jones, Edge, Reason, Funny"
8970,Finding Neverland (2004),Drama,"Finding, Neverland, Emotional, Serious, Thought-Provoking"
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller,"National, Treasure, Fast-Paced, Exciting, Adrenaline"
8973,Bad Education (La mala educación) (2004),Drama|Thriller,"Bad, Education, La, Mala, Educación, Emotional"
8974,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy,"Spongebob, Squarepants, Movie, Epic, Action-Packed"
8977,Alexander (2004),Action|Adventure|Drama|War,"Alexander, Fast-Paced, Exciting, Adrenaline, Epic"
8978,Christmas with the Kranks (2004),Children|Comedy,"Christmas, Kranks, Family-Friendly, Educational, Wholesome"
8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary,"Guerrilla, Taking, Patty, Hearst, Informative"
8981,Closer (2004),Drama|Romance,"Closer, Emotional, Serious, Thought-Provoking, Romantic"
8982,I Am David (2003),Drama,"I, Am, David, Emotional, Serious"
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,"House, Flying, Daggers, Shi, Mian, Fast-Paced"
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,"Ocean, S, Twelve, Fast-Paced, Exciting"
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller,"Blade, Trinity, Fast-Paced, Exciting, Adrenaline"
8987,Bush's Brain (2004),Documentary,"Bush, S, Brain, Informative, Real-Life"
8989,Damn Yankees! (1958),Comedy|Musical,"Damn, Yankees, Funny, Lighthearted, Satire"
8998,That's Entertainment (1974),Documentary,"That, S, Entertainment, Informative, Real-Life"
9004,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi,"D, R, Y, L, Epic"
9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi,"Fire, Sky, Emotional, Serious, Thought-Provoking"
9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi,"Invisible, Man, Returns, Scary, Dark"
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,"Love, Me, If, You, Dare, Emotional"
9018,Control Room (2004),Documentary|War,"Control, Room, Informative, Real-Life, Educational"
25746,"Hunchback of Notre Dame, The (1923)",Drama|Horror,"Hunchback, Notre, Dame, Emotional, Serious"
25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance,"Sherlock, Jr, Funny, Lighthearted, Satire"
25752,"Freshman, The (1925)",Comedy,"Freshman, Funny, Lighthearted, Satire"
25753,Greed (1924),Drama,"Greed, Emotional, Serious, Thought-Provoking"
25757,"Jazz Singer, The (1927)",Drama|Musical|Romance,"Jazz, Singer, Emotional, Serious, Thought-Provoking"
25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance,"Steamboat, Bill, Jr, Funny, Lighthearted"
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,"Andalusian, Dog, Chien, Andalou, Un, Magical"
25773,Little Caesar (1931),Crime|Drama,"Little, Caesar, Thriller, Suspense, Noir"
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,"Boudu, Saved, Drowning, Sauvé, Des, Funny"
25788,Scarface (1932),Crime|Drama,"Scarface, Thriller, Suspense, Noir, Emotional"
25795,Dinner at Eight (1933),Comedy|Drama|Romance,"Dinner, Eight, Funny, Lighthearted, Satire"
25797,Gold Diggers of 1933 (1933),Musical,"Gold, Diggers, 1933, Rhythmic, Songs"
25805,"Atalante, L' (1934)",Comedy|Drama|Romance,"Atalante, L, Funny, Lighthearted, Satire"
25825,Fury (1936),Drama|Film-Noir,"Fury, Emotional, Serious, Thought-Provoking"
25826,Libeled Lady (1936),Comedy|Romance,"Libeled, Lady, Funny, Lighthearted, Satire"
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance,"Mr, Deeds, Goes, Town, Funny"
25833,Camille (1936),Drama|Romance,"Camille, Emotional, Serious, Thought-Provoking, Romantic"
25834,Captains Courageous (1937),Adventure|Drama,"Captains, Courageous, Epic, Action-Packed, Exciting"
25841,Stage Door (1937),Drama,"Stage, Door, Emotional, Serious, Thought-Provoking"
25850,Holiday (1938),Comedy|Drama|Romance,"Holiday, Funny, Lighthearted, Satire, Emotional"
25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,"Roaring, Twenties, Suspense, Noir, Emotional"
25856,Wuthering Heights (1939),Drama|Romance,"Wuthering, Heights, Emotional, Serious, Thought-Provoking"
25865,"Letter, The (1940)",Drama|Film-Noir,"Letter, Emotional, Serious, Thought-Provoking"
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,"Here, Comes, Mr, Jordan, Funny"
25886,Random Harvest (1942),Drama|Romance,"Random, Harvest, Emotional, Serious, Thought-Provoking"
25887,Tales of Manhattan (1942),Comedy|Drama,"Tales, Manhattan, Funny, Lighthearted, Satire"
25898,Day of Wrath (Vredens dag) (1943),Drama,"Day, Wrath, Vredens, Dag, Emotional"
25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,"Miracle, Morgan, S, Creek, Funny"
25906,Mr. Skeffington (1944),Drama|Romance,"Mr, Skeffington, Emotional, Serious, Thought-Provoking"
25923,Great Expectations (1946),Drama,"Great, Expectations, Emotional, Serious, Thought-Provoking"
25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,"Stranger, Emotional, Serious, Thought-Provoking, Suspenseful"
25937,Easter Parade (1948),Musical|Romance,"Easter, Parade, Rhythmic, Songs, Romantic"
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,"Lady, Shanghai, Emotional, Serious, Thought-Provoking"
25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,"Three, Musketeers, Fast-Paced, Exciting, Adrenaline"
25947,Unfaithfully Yours (1948),Comedy,"Unfaithfully, Yours, Funny, Lighthearted, Satire"
25952,"Letter to Three Wives, A (1949)",Comedy|Drama,"Letter, Three, Wives, Funny, Lighthearted"
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,"Annie, Get, Your, Gun, Funny"
25962,King Solomon's Mines (1950),Action|Adventure|Romance,"King, Solomon, S, Mines, Fast-Paced"
25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,"Young, Damned, Olvidados, Los, Thriller"
25996,"Star Is Born, A (1954)",Drama|Musical,"Star, Is, Born, Emotional, Serious"
25999,The Wild One (1953),Drama,"Wild, One, Emotional, Serious, Thought-Provoking"
26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller,"Confidential, Report, Suspense, Noir, Emotional"
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,"Night, Fog, Nuit, Et, Brouillard, Thriller"
26038,Teacher's Pet (1958),Comedy|Romance,"Teacher, S, Pet, Funny, Lighthearted"
26048,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,"Human, Condition, Ningen, No, Joken, Emotional"
26052,Pickpocket (1959),Crime|Drama,"Pickpocket, Thriller, Suspense, Noir, Emotional"
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,"When, Woman, Ascends, Stairs, Onna, Emotional"
26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,"Human, Condition, Ningen, No, Joken, Emotional"
26078,Advise and Consent (1962),Drama,"Advise, Consent, Emotional, Serious, Thought-Provoking"
26082,Harakiri (Seppuku) (1962),Drama,"Harakiri, Seppuku, Emotional, Serious, Thought-Provoking"
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance,"Music, Man, Family-Friendly, Educational, Wholesome"
26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance,"Mutiny, Bounty, Epic, Action-Packed, Exciting"
26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,"Carabineers, Carabiniers, Les, Funny, Lighthearted"
26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,"Hush, Sweet, Charlotte, Scary, Dark"
26122,Onibaba (1964),Drama|Horror|War,"Onibaba, Emotional, Serious, Thought-Provoking, Scary"
26124,Robinson Crusoe on Mars (1964),Sci-Fi,"Robinson, Crusoe, Mars, Futuristic, Technological"
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,"Battle, Algiers, La, Battaglia, Di, Emotional"
26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,"Charlie, Brown, Christmas, Family-Friendly, Colorful"
26142,Major Dundee (1965),Adventure|War|Western,"Major, Dundee, Epic, Action-Packed, Exciting"
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,"Thousand, Clowns, Funny, Lighthearted, Satire"
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,"Andrei, Rublev, Andrey, Rublyov, Emotional"
26151,Au Hasard Balthazar (1966),Crime|Drama,"Au, Hasard, Balthazar, Thriller, Suspense"
26152,Batman (1966),Action|Adventure|Comedy,"Batman, Fast-Paced, Exciting, Adrenaline, Epic"
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,"Closely, Watched, Trains, Ostre, Sledované, Funny"
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,"Tokyo, Drifter, Tôkyô, Nagaremono, Fast-Paced"
26169,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,"Branded, Kill, Koroshi, No, Rakuin, Fast-Paced"
26171,Play Time (a.k.a. Playtime) (1967),Comedy,"Play, Time, K, Playtime, Funny"
26172,Point Blank (1967),Action|Crime|Drama|Thriller,"Point, Blank, Fast-Paced, Exciting, Adrenaline"
26176,Titicut Follies (1967),Documentary|Drama,"Titicut, Follies, Informative, Real-Life, Educational"
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy,"Asterix, Cleopatra, Astérix, Et, Cléopâtre, Fast-Paced"
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller,"Diamond, Arm, Brilliantovaya, Ruka, Fast-Paced"
26195,Sympathy for the Devil (1968),Documentary|Musical,"Sympathy, Devil, Informative, Real-Life, Educational"
26198,"Yours, Mine and Ours (1968)",Children|Comedy,"Yours, Mine, Ours, Family-Friendly, Educational"
26225,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,"Claire, S, Knee, Genou, De, Funny"
26231,Performance (1970),Crime|Drama|Thriller,"Performance, Suspense, Noir, Emotional, Serious"
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,"White, Sun, Desert, Beloe, Solntse, Fast-Paced"
26237,Zabriskie Point (1970),Drama|Romance,"Zabriskie, Point, Emotional, Serious, Thought-Provoking"
26242,Duel (1971),Action|Mystery|Thriller,"Duel, Fast-Paced, Exciting, Adrenaline, Intriguing"
26249,They Call Me Trinity (1971),Comedy|Western,"They, Call, Me, Trinity, Funny"
26258,"Topo, El (1970)",Fantasy|Western,"Topo, El, Magical, Imaginative, Otherworldly"
26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,"Dr, Phibes, Rises, Again, Epic"
26283,Charley Varrick (1973),Crime|Drama|Thriller,"Charley, Varrick, Suspense, Noir, Emotional"
26285,Dark Star (1974),Comedy|Sci-Fi|Thriller,"Dark, Star, Funny, Lighthearted, Satire"
26303,Sisters (1973),Horror|Thriller,"Sisters, Scary, Dark, Supernatural, Suspenseful"
